level,tableIndex,oClass,instances,pvarPlacements,noPvarPlacements,pvarByteSizes,assetPayloadAvailable,highLodModelAvailable,highLodPacketCount,jointCount,ordinarySequenceSlotCount,ordinarySequencePopulatedCount,sourceSequenceAvailable,ratchetSequenceTableAvailable,ratchetSequenceSlotCount,ratchetSequencePopulatedCount
9,101,609,0,0,0,,true,true,7,10,5,5,true,false,0,0
9,102,614,0,0,0,,true,true,8,1,1,1,true,false,0,0
9,103,618,0,0,0,,true,true,7,5,1,1,true,false,0,0
9,104,619,0,0,0,,false,false,0,0,0,0,false,false,0,0
9,105,634,0,0,0,,true,true,26,75,9,8,true,false,0,0
9,106,639,0,0,0,,true,true,1,0,1,1,true,false,0,0
9,107,657,0,0,0,,true,true,1,3,2,1,true,false,0,0
9,108,664,6,6,0,160,true,true,4,0,1,1,true,false,0,0
9,109,775,0,0,0,,true,true,1,0,1,1,true,false,0,0
9,110,803,12,12,0,64,true,true,4,0,1,1,true,false,0,0
9,111,804,0,0,0,,true,true,1,0,1,1,true,false,0,0
9,112,805,6,6,0,48,false,false,0,0,0,0,false,false,0,0
9,113,806,0,0,0,,false,false,0,0,0,0,false,false,0,0
9,114,832,1,1,0,336,false,false,0,0,0,0,false,false,0,0
9,115,849,0,0,0,,false,false,0,0,0,0,false,false,0,0
9,116,1000,1,1,0,16,false,false,0,0,0,0,false,false,0,0
9,117,1006,0,0,0,,true,true,2,0,1,1,true,false,0,0
9,118,1023,34,34,0,544,true,true,35,79,19,19,true,false,0,0
9,119,1025,0,0,0,,true,true,4,6,20,20,true,false,0,0
9,120,1134,2,2,0,128,true,true,2,1,2,2,true,false,0,0
9,121,1137,0,0,0,,true,true,1,5,2,2,true,false,0,0
9,122,1138,0,0,0,,true,true,1,5,216,216,true,false,0,0
9,123,1143,0,0,0,,true,true,9,3,1,1,true,false,0,0
9,124,1146,0,0,0,,true,true,4,4,2,2,true,false,0,0
9,125,1150,2,2,0,208,true,true,3,0,1,1,true,false,0,0
9,126,1151,3,3,0,208,true,true,3,0,1,1,true,false,0,0
9,127,1162,12,0,12,,true,true,21,0,1,1,true,false,0,0
9,128,1163,31,0,31,,true,true,4,0,1,1,true,false,0,0
9,129,1164,8,0,8,,true,true,7,0,1,1,true,false,0,0
9,130,1165,31,0,31,,true,true,2,0,1,1,true,false,0,0
9,131,1166,25,0,25,,true,true,3,0,1,1,true,false,0,0
9,132,1172,10,10,0,128,true,true,18,3,1,1,true,false,0,0
9,133,1173,6,0,6,,true,true,38,0,1,1,true,false,0,0
9,134,1181,124,124,0,112,true,true,3,2,1,1,true,false,0,0
9,135,1182,10,10,0,144,true,true,9,1,1,1,true,false,0,0
9,136,1183,10,10,0,144,true,true,16,1,1,1,true,false,0,0
9,137,1185,10,10,0,144,true,true,5,1,1,1,true,false,0,0
9,138,1186,10,10,0,144,true,true,5,1,1,1,true,false,0,0
9,139,1187,10,10,0,144,true,true,16,1,1,1,true,false,0,0
9,140,1188,10,10,0,144,true,true,16,1,1,1,true,false,0,0
9,141,1189,10,10,0,144,true,true,6,1,1,1,true,false,0,0
9,142,1192,0,0,0,,true,true,3,0,1,1,true,false,0,0
9,143,1195,15,0,15,,true,true,4,0,1,1,true,false,0,0
9,144,1200,1,0,1,,true,true,6,0,1,1,true,false,0,0
9,145,1201,3,3,0,112,true,true,32,10,6,6,true,false,0,0
9,146,1204,0,0,0,,true,true,1,0,1,1,true,false,0,0
9,147,1206,9,9,0,32,true,true,1,0,1,1,true,false,0,0
9,148,1212,3,3,0,192,true,true,12,7,1,1,true,false,0,0
9,149,1213,4,4,0,240,true,true,20,9,1,1,true,false,0,0
9,150,1239,3,0,3,,true,true,8,0,1,1,true,false,0,0
9,151,1251,0,0,0,,false,false,0,0,0,0,false,false,0,0
9,152,1258,0,0,0,,true,true,1,0,1,1,true,false,0,0
9,153,1285,3,3,0,16,true,true,6,0,1,1,true,false,0,0
9,154,1286,0,0,0,,true,true,10,0,1,1,true,false,0,0
9,155,1287,0,0,0,,true,true,9,0,1,1,true,false,0,0
9,156,1288,0,0,0,,true,true,9,0,1,1,true,false,0,0
9,157,1289,0,0,0,,true,true,11,3,3,3,true,false,0,0
9,158,1290,1,1,0,80,true,true,10,2,3,3,true,false,0,0
9,159,1292,0,0,0,,true,true,3,2,1,1,true,false,0,0
9,160,1293,0,0,0,,true,true,9,0,1,1,true,false,0,0
9,161,1298,0,0,0,,true,true,11,0,1,1,true,false,0,0
9,162,1299,0,0,0,,true,true,10,0,1,1,true,false,0,0
9,163,1300,0,0,0,,true,true,8,0,1,1,true,false,0,0
9,164,1320,6,6,0,160,true,true,3,0,1,1,true,false,0,0
9,165,1438,0,0,0,,true,true,2,1,1,1,true,false,0,0
9,166,1447,0,0,0,,true,true,2,1,1,1,true,false,0,0
9,167,1449,0,0,0,,true,true,3,0,1,1,true,false,0,0
9,168,1522,0,0,0,,true,true,2,1,1,1,true,false,0,0
9,169,1525,0,0,0,,true,true,2,1,1,1,true,false,0,0
9,170,1526,0,0,0,,true,true,2,1,1,1,true,false,0,0
9,171,1528,0,0,0,,true,true,2,1,1,1,true,false,0,0
9,172,1529,0,0,0,,true,true,3,1,1,1,true,false,0,0
9,173,1692,0,0,0,,true,true,3,1,1,1,true,false,0,0
9,174,1693,0,0,0,,true,true,6,1,1,1,true,false,0,0
9,175,1694,0,0,0,,true,true,5,1,1,1,true,false,0,0
9,176,1733,0,0,0,,true,true,6,1,1,1,true,false,0,0
9,177,1734,0,0,0,,true,true,8,1,1,1,true,false,0,0
9,178,1735,0,0,0,,true,true,6,1,1,1,true,false,0,0
9,179,1766,1,1,0,224,true,true,23,2,1,1,true,false,0,0
9,180,1849,83,0,83,,true,true,5,0,1,1,true,false,0,0
9,181,1850,0,0,0,,true,true,4,0,1,1,true,false,0,0
9,182,1851,0,0,0,,true,true,1,0,1,1,true,false,0,0
9,183,1871,0,0,0,,true,true,1,0,1,1,true,false,0,0
9,184,1872,0,0,0,,true,true,2,0,1,1,true,false,0,0
9,185,1885,5,5,0,336,true,true,25,36,1,1,true,false,0,0
9,186,1886,0,0,0,,true,true,2,0,1,1,true,false,0,0
9,187,1900,0,0,0,,true,true,7,62,4,3,true,false,0,0
9,188,1936,0,0,0,,true,true,2,1,1,1,true,false,0,0
10,0,0,1,0,1,,true,true,63,111,134,0,true,true,256,83
10,1,1,0,0,0,,true,false,0,20,23,23,true,false,0,0
10,2,2,0,0,0,,true,false,0,20,23,23,true,false,0,0
10,3,1007,0,0,0,,true,true,1,0,1,1,true,false,0,0
10,4,1033,1,1,0,192,true,true,3,0,1,1,true,false,0,0
10,5,1117,2,2,0,192,true,true,11,0,1,1,true,false,0,0
10,6,10,0,0,0,,true,true,44,75,1,1,true,false,0,0
10,7,11,2,2,0,160,true,true,26,45,5,5,true,false,0,0
10,8,12,0,0,0,,true,true,22,92,10,0,false,false,0,0
10,9,13,7,7,0,112,true,true,1,1,2,1,true,false,0,0
10,10,14,0,0,0,,true,true,1,0,1,1,true,false,0,0
10,11,15,0,0,0,,true,true,2,0,1,1,true,false,0,0
10,12,16,0,0,0,,true,true,4,0,1,1,true,false,0,0
10,13,18,1,1,0,80,true,true,14,0,1,1,true,false,0,0
10,14,22,1,1,0,48,false,false,0,0,0,0,false,false,0,0
10,15,71,0,0,0,,false,false,0,0,0,0,false,false,0,0
10,16,74,0,0,0,,true,true,7,2,4,3,true,false,0,0
10,17,87,1,0,1,,true,true,44,73,19,19,true,false,0,0
10,18,112,0,0,0,,true,true,3,0,1,1,true,false,0,0
10,19,121,0,0,0,,true,true,3,0,1,1,true,false,0,0
10,20,122,0,0,0,,true,true,1,0,1,1,true,false,0,0
10,21,149,0,0,0,,true,true,1,0,1,1,true,false,0,0
10,22,153,0,0,0,,true,true,1,0,1,1,true,false,0,0
10,23,157,0,0,0,,false,false,0,0,0,0,false,false,0,0
10,24,163,0,0,0,,false,false,0,0,0,0,false,false,0,0
10,25,166,0,0,0,,true,true,1,0,1,1,true,false,0,0
10,26,167,0,0,0,,false,false,0,0,0,0,false,false,0,0
10,27,168,0,0,0,,false,false,0,0,0,0,false,false,0,0
10,28,172,0,0,0,,true,true,3,4,1,1,true,false,0,0
10,29,173,0,0,0,,true,true,8,5,3,3,true,false,0,0
10,30,175,0,0,0,,false,false,0,0,0,0,false,false,0,0
10,31,176,0,0,0,,false,false,0,0,0,0,false,false,0,0
10,32,177,0,0,0,,false,false,0,0,0,0,false,false,0,0
10,33,179,0,0,0,,true,true,3,0,1,1,true,false,0,0
10,34,180,0,0,0,,false,false,0,0,0,0,false,false,0,0
10,35,185,0,0,0,,false,false,0,0,0,0,false,false,0,0
10,36,186,0,0,0,,true,true,14,38,11,8,true,false,0,0
10,37,188,0,0,0,,false,false,0,0,0,0,false,false,0,0
10,38,190,0,0,0,,false,false,0,0,0,0,false,false,0,0
10,39,192,0,0,0,,false,false,0,0,0,0,false,false,0,0
10,40,195,0,0,0,,true,true,10,5,3,3,true,false,0,0
10,41,203,0,0,0,,true,true,9,62,4,3,true,false,0,0
10,42,204,0,0,0,,true,true,2,0,1,1,true,false,0,0
10,43,208,0,0,0,,false,false,0,0,0,0,false,false,0,0
10,44,209,0,0,0,,true,true,6,9,8,8,true,false,0,0
10,45,213,0,0,0,,true,true,3,0,1,1,true,false,0,0
10,46,214,0,0,0,,true,true,3,0,1,1,true,false,0,0
10,47,222,0,0,0,,true,true,2,0,1,1,true,false,0,0
10,48,223,0,0,0,,true,true,2,0,1,1,true,false,0,0
10,49,225,0,0,0,,true,true,3,0,1,1,true,false,0,0
10,50,226,0,0,0,,true,true,3,0,1,1,true,false,0,0
10,51,229,0,0,0,,false,false,0,0,0,0,false,false,0,0
10,52,230,0,0,0,,true,true,2,0,1,1,true,false,0,0
10,53,258,7,7,0,128,false,false,0,0,0,0,false,false,0,0
10,54,270,0,0,0,,true,true,5,43,5,4,true,false,0,0
10,55,302,0,0,0,,true,true,8,0,1,1,true,false,0,0
10,56,303,0,0,0,,true,true,2,0,1,1,true,false,0,0
10,57,305,0,0,0,,false,false,0,0,0,0,false,false,0,0
10,58,348,0,0,0,,true,true,1,0,1,1,true,false,0,0
10,59,349,0,0,0,,true,true,1,0,1,1,true,false,0,0
10,60,351,5,5,0,16,true,true,2,0,1,1,true,false,0,0
10,61,353,1,1,0,16,true,true,6,0,1,1,true,false,0,0
10,62,354,0,0,0,,true,true,1,0,1,1,true,false,0,0
10,63,355,0,0,0,,true,true,1,0,1,1,true,false,0,0
10,64,356,0,0,0,,true,true,1,0,1,1,true,false,0,0
10,65,357,0,0,0,,true,true,1,0,1,1,true,false,0,0
10,66,358,0,0,0,,true,true,1,0,1,1,true,false,0,0
10,67,359,0,0,0,,true,true,1,0,1,1,true,false,0,0
10,68,363,0,0,0,,true,true,1,0,1,1,true,false,0,0
10,69,364,0,0,0,,true,true,1,0,1,1,true,false,0,0
10,70,407,0,0,0,,true,true,3,2,3,3,true,false,0,0
10,71,428,0,0,0,,true,true,1,0,1,1,true,false,0,0
10,72,433,0,0,0,,true,true,11,22,4,3,true,false,0,0
10,73,454,0,0,0,,false,false,0,0,0,0,false,false,0,0
10,74,457,0,0,0,,true,true,3,2,1,1,true,false,0,0
10,75,479,0,0,0,,true,true,5,10,1,1,true,false,0,0
10,76,483,0,0,0,,false,false,0,0,0,0,false,false,0,0
10,77,500,248,248,0,256,true,true,2,0,1,1,true,false,0,0
10,78,501,17,17,0,256,true,true,4,0,1,1,true,false,0,0
10,79,502,53,53,0,256,true,true,5,0,1,1,true,false,0,0
10,80,505,90,90,0,256,true,true,6,0,1,1,true,false,0,0
10,81,511,15,15,0,256,true,true,2,0,1,1,true,false,0,0
10,82,532,0,0,0,,true,true,47,28,3,3,true,false,0,0
10,83,562,0,0,0,,false,false,0,0,0,0,false,false,0,0
10,84,585,0,0,0,,false,false,0,0,0,0,false,false,0,0
10,85,601,0,0,0,,true,true,22,33,18,18,true,false,0,0
10,86,605,20,20,0,32,false,false,0,0,0,0,false,false,0,0
10,87,607,0,0,0,,true,true,17,36,9,9,true,false,0,0
10,88,608,0,0,0,,true,true,6,15,9,9,true,false,0,0
10,89,609,0,0,0,,true,true,7,10,5,5,true,false,0,0
10,90,614,0,0,0,,true,true,8,1,1,1,true,false,0,0
10,91,618,0,0,0,,true,true,7,5,1,1,true,false,0,0
10,92,619,0,0,0,,false,false,0,0,0,0,false,false,0,0
10,93,634,0,0,0,,true,true,26,75,9,8,true,false,0,0
10,94,639,0,0,0,,true,true,1,0,1,1,true,false,0,0
10,95,645,0,0,0,,true,true,2,3,3,3,true,false,0,0
10,96,648,6,6,0,128,false,false,0,0,0,0,false,false,0,0
10,97,657,0,0,0,,true,true,1,3,2,1,true,false,0,0
10,98,702,3,3,0,32,false,false,0,0,0,0,false,false,0,0
10,99,737,1,1,0,64,false,false,0,0,0,0,false,false,0,0
10,100,750,2,2,0,208,true,true,19,43,5,5,true,false,0,0
10,101,758,1,1,0,64,true,true,2,1,1,1,true,false,0,0
10,102,775,0,0,0,,true,true,1,0,1,1,true,false,0,0
10,103,794,6,6,0,96,true,true,1,0,1,1,true,false,0,0
10,104,803,2,2,0,64,true,true,4,0,1,1,true,false,0,0
10,105,804,0,0,0,,true,true,1,0,1,1,true,false,0,0
10,106,805,9,9,0,48,false,false,0,0,0,0,false,false,0,0
10,107,806,0,0,0,,false,false,0,0,0,0,false,false,0,0
10,108,819,0,0,0,,true,true,3,2,1,1,true,false,0,0
10,109,827,24,24,0,656,true,true,9,56,7,7,true,false,0,0
10,110,832,1,1,0,336,false,false,0,0,0,0,false,false,0,0
10,111,849,0,0,0,,false,false,0,0,0,0,false,false,0,0
10,112,857,31,31,0,912,true,true,18,42,6,6,true,false,0,0
10,113,859,0,0,0,,true,true,7,2,2,2,true,false,0,0
10,114,915,5,5,0,448,true,true,28,71,1,1,true,false,0,0
10,115,938,0,0,0,,true,true,1,0,1,1,true,false,0,0
10,116,939,11,11,0,64,true,true,9,23,2,2,true,false,0,0
10,117,947,2,2,0,80,false,false,0,0,0,0,false,false,0,0
10,118,1006,0,0,0,,true,true,2,0,1,1,true,false,0,0
10,119,1015,8,8,0,32,true,true,3,0,1,1,true,false,0,0
10,120,1031,4,4,0,64,true,true,2,0,1,1,true,false,0,0
10,121,1038,9,9,0,80,true,true,27,0,1,1,true,false,0,0
10,122,1040,0,0,0,,true,true,6,0,1,1,true,false,0,0
10,123,1047,1,0,1,,true,true,23,0,1,1,true,false,0,0
10,124,1067,6,6,0,64,true,true,1,0,1,1,true,false,0,0
10,125,1068,5,5,0,1120,true,true,36,73,11,11,true,false,0,0
10,126,1073,1,1,0,77344,false,false,0,0,0,0,false,false,0,0
10,127,1076,1,0,1,,true,true,32,0,1,1,true,false,0,0
10,128,1085,0,0,0,,true,true,1,0,1,1,true,false,0,0
10,129,1086,0,0,0,,true,true,1,0,1,1,true,false,0,0
10,130,1087,0,0,0,,true,true,1,0,1,1,true,false,0,0
10,131,1088,0,0,0,,true,true,1,0,1,1,true,false,0,0
10,132,1089,0,0,0,,true,true,1,0,1,1,true,false,0,0
10,133,1090,0,0,0,,true,true,2,0,1,1,true,false,0,0
10,134,1100,5,0,5,,true,true,6,0,1,1,true,false,0,0
10,135,1122,0,0,0,,true,true,4,0,1,1,true,false,0,0
10,136,1134,2,2,0,128,true,true,2,1,2,2,true,false,0,0
10,137,1137,0,0,0,,true,true,1,5,2,2,true,false,0,0
10,138,1138,0,0,0,,true,true,1,5,216,216,true,false,0,0
10,139,1141,4,4,0,208,true,true,3,0,1,1,true,false,0,0
10,140,1143,0,0,0,,true,true,9,3,1,1,true,false,0,0
10,141,1146,0,0,0,,true,true,4,4,2,2,true,false,0,0
10,142,1192,0,0,0,,true,true,3,0,1,1,true,false,0,0
10,143,1196,7,7,0,688,true,true,15,39,6,6,true,false,0,0
10,144,1199,51,51,0,688,true,true,17,48,5,5,true,false,0,0
10,145,1202,65,65,0,752,true,true,9,38,16,16,true,false,0,0
10,146,1204,0,0,0,,true,true,1,0,1,1,true,false,0,0
10,147,1229,5,5,0,528,true,true,26,20,10,10,true,false,0,0
10,148,1240,4,4,0,32,false,false,0,0,0,0,false,false,0,0
10,149,1251,0,0,0,,false,false,0,0,0,0,false,false,0,0
10,150,1258,0,0,0,,true,true,1,0,1,1,true,false,0,0
10,151,1282,1,1,0,32,true,true,3,0,1,1,true,false,0,0
10,152,1289,0,0,0,,true,true,11,3,3,3,true,false,0,0
10,153,1290,0,0,0,,true,true,10,2,3,3,true,false,0,0
10,154,1301,5,5,0,16,true,true,9,0,1,1,true,false,0,0
10,155,1302,5,5,0,80,true,true,6,0,1,1,true,false,0,0
10,156,1305,3,0,3,,true,true,3,0,1,1,true,false,0,0
10,157,1326,1,1,0,16,true,true,6,2,1,1,true,false,0,0
10,158,1344,1,1,0,48,false,false,0,0,0,0,false,false,0,0
10,159,1346,1,1,0,32,true,true,11,0,1,1,true,false,0,0
10,160,1378,2,2,0,32,true,true,1,0,1,1,true,false,0,0
10,161,1421,1,1,0,80,true,true,7,0,1,1,true,false,0,0
10,162,1424,2,2,0,80,true,true,5,0,1,1,true,false,0,0
10,163,1433,0,0,0,,true,true,2,3,1,1,true,false,0,0
10,164,1438,0,0,0,,true,true,2,1,1,1,true,false,0,0
10,165,1447,0,0,0,,true,true,2,1,1,1,true,false,0,0
10,166,1449,0,0,0,,true,true,3,0,1,1,true,false,0,0
10,167,1526,0,0,0,,true,true,2,1,1,1,true,false,0,0
10,168,1528,0,0,0,,true,true,2,1,1,1,true,false,0,0
10,169,1529,0,0,0,,true,true,3,1,1,1,true,false,0,0
10,170,1533,0,0,0,,true,true,3,1,1,1,true,false,0,0
10,171,1534,0,0,0,,true,true,10,1,1,1,true,false,0,0
10,172,1537,0,0,0,,true,true,5,1,1,1,true,false,0,0
10,173,1544,14,14,0,192,false,false,0,0,0,0,false,false,0,0
10,174,1555,1,0,1,,false,false,0,0,0,0,false,false,0,0
10,175,1564,28,28,0,128,true,true,3,25,2,2,true,false,0,0
10,176,1571,0,0,0,,true,true,1,1,1,1,true,false,0,0
10,177,1572,0,0,0,,true,true,1,1,1,1,true,false,0,0
10,178,1702,0,0,0,,true,true,2,1,1,1,true,false,0,0
10,179,1703,0,0,0,,true,true,5,1,1,1,true,false,0,0
10,180,1704,0,0,0,,true,true,5,1,1,1,true,false,0,0
10,181,1806,0,0,0,,true,true,1,0,1,1,true,false,0,0
10,182,1807,0,0,0,,true,true,1,0,1,1,true,false,0,0
10,183,1855,24,0,24,,true,true,2,0,1,1,true,false,0,0
10,184,1856,24,0,24,,true,true,5,0,1,1,true,false,0,0
10,185,1857,0,0,0,,true,true,6,0,1,1,true,false,0,0
10,186,1858,0,0,0,,true,true,1,0,1,1,true,false,0,0
10,187,1871,0,0,0,,true,true,1,0,1,1,true,false,0,0
10,188,1872,0,0,0,,true,true,2,0,1,1,true,false,0,0
10,189,1900,0,0,0,,true,true,7,62,4,3,true,false,0,0
10,190,1909,0,0,0,,true,true,1,1,1,1,true,false,0,0
10,191,1914,0,0,0,,true,true,1,1,1,1,true,false,0,0
10,192,1915,0,0,0,,true,true,2,1,1,1,true,false,0,0
10,193,1916,0,0,0,,true,true,1,1,1,1,true,false,0,0
10,194,1921,0,0,0,,true,true,3,0,1,1,true,false,0,0
10,195,1973,5,5,0,240,true,true,20,9,1,1,true,false,0,0
11,0,0,1,1,0,32,true,true,63,111,134,0,true,true,256,96
11,1,1,0,0,0,,true,false,0,20,23,23,true,false,0,0
11,2,2,0,0,0,,true,false,0,20,23,23,true,false,0,0
11,3,1007,0,0,0,,true,true,1,0,1,1,true,false,0,0
11,4,10,0,0,0,,true,true,44,75,1,1,true,false,0,0
11,5,11,1,1,0,160,true,true,26,45,5,5,true,false,0,0
11,6,12,0,0,0,,true,true,22,92,10,0,false,false,0,0
11,7,13,26,26,0,112,true,true,1,1,2,1,true,false,0,0
11,8,14,14,14,0,128,true,true,1,0,1,1,true,false,0,0
11,9,15,0,0,0,,true,true,2,0,1,1,true,false,0,0
11,10,16,0,0,0,,true,true,4,0,1,1,true,false,0,0
11,11,23,1,0,1,,true,true,10,3,3,3,true,false,0,0
11,12,37,0,0,0,,true,true,2,1,1,1,true,false,0,0
11,13,65,1,1,0,16,true,true,3,0,1,1,true,false,0,0
11,14,71,0,0,0,,false,false,0,0,0,0,false,false,0,0
11,15,74,0,0,0,,true,true,7,2,4,3,true,false,0,0
11,16,90,1,1,0,400,true,true,38,91,2,2,true,false,0,0
11,17,112,0,0,0,,true,true,3,0,1,1,true,false,0,0
11,18,114,1,1,0,736,true,true,33,94,7,7,true,false,0,0
11,19,121,0,0,0,,true,true,3,0,1,1,true,false,0,0
11,20,122,0,0,0,,true,true,1,0,1,1,true,false,0,0
11,21,149,0,0,0,,true,true,1,0,1,1,true,false,0,0
11,22,153,0,0,0,,true,true,1,0,1,1,true,false,0,0
11,23,157,0,0,0,,false,false,0,0,0,0,false,false,0,0
11,24,163,0,0,0,,false,false,0,0,0,0,false,false,0,0
11,25,166,0,0,0,,true,true,1,0,1,1,true,false,0,0
11,26,167,0,0,0,,false,false,0,0,0,0,false,false,0,0
11,27,168,0,0,0,,false,false,0,0,0,0,false,false,0,0
11,28,172,0,0,0,,true,true,3,4,1,1,true,false,0,0
11,29,173,0,0,0,,true,true,8,5,3,3,true,false,0,0
11,30,175,0,0,0,,false,false,0,0,0,0,false,false,0,0
11,31,176,0,0,0,,false,false,0,0,0,0,false,false,0,0
11,32,177,0,0,0,,false,false,0,0,0,0,false,false,0,0
11,33,179,0,0,0,,true,true,3,0,1,1,true,false,0,0
11,34,180,0,0,0,,false,false,0,0,0,0,false,false,0,0
11,35,185,0,0,0,,false,false,0,0,0,0,false,false,0,0
11,36,186,0,0,0,,true,true,14,38,11,8,true,false,0,0
11,37,188,0,0,0,,false,false,0,0,0,0,false,false,0,0
11,38,190,0,0,0,,false,false,0,0,0,0,false,false,0,0
11,39,192,0,0,0,,false,false,0,0,0,0,false,false,0,0
11,40,195,0,0,0,,true,true,10,5,3,3,true,false,0,0
11,41,203,0,0,0,,true,true,9,62,4,3,true,false,0,0
11,42,204,0,0,0,,true,true,2,0,1,1,true,false,0,0
11,43,208,0,0,0,,false,false,0,0,0,0,false,false,0,0
11,44,209,0,0,0,,true,true,6,9,8,8,true,false,0,0
11,45,213,0,0,0,,true,true,3,0,1,1,true,false,0,0
11,46,214,0,0,0,,true,true,3,0,1,1,true,false,0,0
11,47,222,0,0,0,,true,true,2,0,1,1,true,false,0,0
11,48,223,0,0,0,,true,true,2,0,1,1,true,false,0,0
11,49,225,0,0,0,,true,true,3,0,1,1,true,false,0,0
11,50,226,0,0,0,,true,true,3,0,1,1,true,false,0,0
11,51,229,0,0,0,,false,false,0,0,0,0,false,false,0,0
11,52,230,0,0,0,,true,true,2,0,1,1,true,false,0,0
11,53,270,0,0,0,,true,true,5,43,5,4,true,false,0,0
11,54,298,1,1,0,400,true,true,23,61,2,2,true,false,0,0
11,55,305,0,0,0,,false,false,0,0,0,0,false,false,0,0
11,56,315,0,0,0,,true,true,4,0,1,1,true,false,0,0
11,57,318,5,5,0,80,true,true,5,0,1,1,true,false,0,0
11,58,341,1,1,0,48,true,true,13,9,4,4,true,false,0,0
11,59,348,0,0,0,,true,true,1,0,1,1,true,false,0,0
11,60,349,0,0,0,,true,true,1,0,1,1,true,false,0,0
11,61,354,0,0,0,,true,true,1,0,1,1,true,false,0,0
11,62,355,0,0,0,,true,true,1,0,1,1,true,false,0,0
11,63,356,0,0,0,,true,true,1,0,1,1,true,false,0,0
11,64,357,0,0,0,,true,true,1,0,1,1,true,false,0,0
11,65,358,0,0,0,,true,true,1,0,1,1,true,false,0,0
11,66,359,0,0,0,,true,true,1,0,1,1,true,false,0,0
11,67,361,1,1,0,64,false,false,0,0,0,0,false,false,0,0
11,68,363,0,0,0,,true,true,1,0,1,1,true,false,0,0
11,69,364,0,0,0,,true,true,1,0,1,1,true,false,0,0
11,70,407,0,0,0,,true,true,3,2,3,3,true,false,0,0
11,71,428,0,0,0,,true,true,1,0,1,1,true,false,0,0
11,72,433,0,0,0,,true,true,11,22,4,3,true,false,0,0
11,73,446,0,0,0,,true,true,10,16,1,1,true,false,0,0
11,74,454,0,0,0,,false,false,0,0,0,0,false,false,0,0
11,75,457,0,0,0,,true,true,3,2,1,1,true,false,0,0
11,76,479,0,0,0,,true,true,5,10,1,1,true,false,0,0
11,77,483,0,0,0,,false,false,0,0,0,0,false,false,0,0
11,78,500,156,156,0,256,true,true,2,0,1,1,true,false,0,0
11,79,501,6,6,0,256,true,true,4,0,1,1,true,false,0,0
11,80,502,22,22,0,256,true,true,5,0,1,1,true,false,0,0
11,81,505,66,66,0,256,true,true,6,0,1,1,true,false,0,0
11,82,511,18,18,0,256,true,true,2,0,1,1,true,false,0,0
11,83,562,0,0,0,,false,false,0,0,0,0,false,false,0,0
11,84,572,12,12,0,688,true,true,18,77,4,4,true,false,0,0
11,85,585,0,0,0,,false,false,0,0,0,0,false,false,0,0
11,86,601,0,0,0,,true,true,22,33,18,18,true,false,0,0
11,87,604,1,1,0,16,true,true,12,13,7,7,true,false,0,0
11,88,605,21,21,0,32,false,false,0,0,0,0,false,false,0,0
11,89,607,0,0,0,,true,true,17,36,9,9,true,false,0,0
11,90,608,0,0,0,,true,true,6,15,9,9,true,false,0,0
11,91,609,0,0,0,,true,true,7,10,5,5,true,false,0,0
11,92,614,0,0,0,,true,true,8,1,1,1,true,false,0,0
11,93,615,3,3,0,288,true,true,14,16,1,1,true,false,0,0
11,94,618,0,0,0,,true,true,7,5,1,1,true,false,0,0
11,95,619,0,0,0,,false,false,0,0,0,0,false,false,0,0
11,96,634,0,0,0,,true,true,26,75,9,8,true,false,0,0
11,97,639,0,0,0,,true,true,1,0,1,1,true,false,0,0
11,98,657,0,0,0,,true,true,1,3,2,1,true,false,0,0
11,99,692,0,0,0,,true,true,3,2,1,1,true,false,0,0
11,100,693,0,0,0,,true,true,2,1,1,1,true,false,0,0
11,101,758,1,1,0,64,true,true,2,1,1,1,true,false,0,0
11,102,775,0,0,0,,true,true,1,0,1,1,true,false,0,0
11,103,803,1,1,0,64,true,true,4,0,1,1,true,false,0,0
11,104,804,0,0,0,,true,true,1,0,1,1,true,false,0,0
11,105,805,5,5,0,48,false,false,0,0,0,0,false,false,0,0
11,106,806,0,0,0,,false,false,0,0,0,0,false,false,0,0
11,107,819,0,0,0,,true,true,3,2,1,1,true,false,0,0
11,108,830,1,1,0,16,true,true,7,0,1,1,true,false,0,0
11,109,832,1,1,0,336,false,false,0,0,0,0,false,false,0,0
11,110,849,0,0,0,,false,false,0,0,0,0,false,false,0,0
11,111,865,24,24,0,688,true,true,17,75,6,6,true,false,0,0
11,112,866,48,48,0,688,true,true,17,78,7,7,true,false,0,0
11,113,1006,0,0,0,,true,true,2,0,1,1,true,false,0,0
11,114,1009,0,0,0,,true,true,6,0,1,1,true,false,0,0
11,115,1017,0,0,0,,true,true,4,0,1,1,true,false,0,0
11,116,1034,0,0,0,,true,true,3,3,2,2,true,false,0,0
11,117,1075,2,2,0,512,true,true,72,8,2,2,true,false,0,0
11,118,1111,1,1,0,48,false,false,0,0,0,0,false,false,0,0
11,119,1134,1,1,0,128,true,true,2,1,2,2,true,false,0,0
11,120,1137,0,0,0,,true,true,1,5,2,2,true,false,0,0
11,121,1138,0,0,0,,true,true,1,5,216,216,true,false,0,0
11,122,1143,0,0,0,,true,true,9,3,1,1,true,false,0,0
11,123,1146,0,0,0,,true,true,4,4,2,2,true,false,0,0
11,124,1152,0,0,0,,true,true,2,0,1,1,true,false,0,0
11,125,1153,0,0,0,,true,true,1,0,1,1,true,false,0,0
